,year,id,wrkstat,hrs1,hrs2,evwork,occ,prestige,wrkslf,industry,found,occ10,occindv,occstatus,occtag,prestg10,prestg105plus,indus10,indstatus,indtag,marital,agewed,divorce,spwrksta,sphrs1,sphrs2,spevwork,spocc,sppres,spwrkslf,spind,spocc10,spoccindv,spoccstatus,spocctag,sppres10,sppres105plus,spind10,spindstatus,spindtag,paocc16,papres16,pawrkslf,paind16,paocc10,paoccindv,paoccstatus,paocctag,papres10,papres105plus,paind10,paindstatus,paindtag,maocc10,maoccindv,maoccstatus,maocctag,mapres10,mapres105plus,maind10,maindstatus,maindtag,sibs,childs,age,educ,paeduc,maeduc,speduc,degree,padeg,madeg,spdeg,sex,race,res16,reg16,mobile16,family16,famdif16,mawork,mawkbaby,mawk16,incom16,hompop,babies,preteen,teens,adults,unrelat,earnrs,income,rincome,region,xnorcsiz,srcbelt,size,dotdata,dotpeop,dotthng,dotged,dotsvp,dotpres,spdotdat,spdotpeo,spdotthn,spdotged,spdotsvp,spdotpre,padotdat,padotpeo,padotthn,padotged,padotsvp,padotpre,partyid,vote72,pres72,if72who,polviews,natspac,natenvir,natheal,natcity,natcrime,natdrug,nateduc,natrace,natarms,nataid,natfare,spkath,colath,libath,spksoc,colsoc,libsoc,spkcom,colcom,libcom,spkhomo,colhomo,libhomo,cappun,gunlaw,courts,courtsy,wirtap,relig,denom,other,fund,attend,reliten,relig16,denom16,oth16,fund16,sprel,spden,spother,spfund,sprel16,spden16,spoth16,spfund16,prayer,prayery,racmar,racdin,raclive,racclos,racdis,racinteg,rachome,racfew,rachaf,racmost,busing,racpres,happy,hapmar,health,life,satcity,sathobby,satfam,satfrnd,sathealt,conbus,conclerg,coneduc,confed,conlabor,conpress,conmedic,contv,conjudge,consci,conlegis,conarmy,socrel,socommun,socfrend,socbar,anomia1,anomia2,anomia3,anomia4,anomia5,anomia6,anomia7,anomia8,anomia9,satjob,richwork,jobinc,jobsec,jobhour,jobpromo,jobmeans,class,satfin,finalter,finrela,wksub,wksubs,wksup,wksups,unemp,govaid,getahead,fehome,fework,fepres,fepol,fepoly,abdefect,abnomore,abhlth,abpoor,abrape,absingle,chldidel,chldmore,chldnum,chldsoon,pill,teenpill,sexeduc,divlaw,premarsx,xmarsex,homosex,fear,burglr,robbry,owngun,pistol,shotgun,rifle,ticket,arrest,phone,coop,comprend,form,memfrat,memserv,memvet,mempolit,memunion,memsport,memyouth,memschl,memhobby,memgreek,memnat,memfarm,memlit,memprof,memchurh,memother,memnum,povline,incdef,realinc,realrinc,coninc,conrinc,ethnic,ethnum,vetyears,vetkind,worda,wordb,wordc,wordd,worde,wordf,wordg,wordh,wordi,wordj,wordsum,isco68,paisco68,spisco68,sei10,sei10educ,sei10inc,pasei10,pasei10educ,pasei10inc,masei10,masei10educ,masei10inc,spsei10,spsei10educ,spsei10inc,commun,russia,japan,england,canada,brazil,china,israel,egypt,cohort,marcohrt,formwt,sampcode,sample,oversamp,wtss,wtssnr,wtssall,fileversion
1135,1974,1136,2,15.0,,,551.0,41.0,1.0,319.0,1,8320.0,1.0,3,1,32.0,22.0,8880.0,3,1,1,21.0,2.0,5.0,,,2.0,,,,,,0.0,1,1,,,,1,1,780.0,17.0,2.0,407.0,6260.0,1.0,3,1,28.0,23.0,6080.0,3,1,,0.0,1,1,,,,1,1,4.0,2.0,78.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1,1,6.0,2,1.0,1,,2.0,,,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,3.0,2,1,1,520,4.28,7.69,2.6,3.27,5.62,31.7,,,,,,,7.0,8.0,4.36,2.47,3.13,20.4,7.0,2.0,,1.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,2.0,5.0,1.0,2.0,5.0,2.0,2.0,5.0,2.0,2.0,1.0,,,2.0,2.0,,,2.0,2.0,2.0,2.0,,,2.0,2.0,,,2.0,2.0,,,2.0,,1.0,1.0,2.0,2.0,,,,2.0,2.0,2.0,2.0,2.0,,2.0,1.0,3.0,2.0,4.0,6.0,1.0,1,5.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,,3.0,2.0,2.0,7.0,7.0,7.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,5.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,,2.0,,2.0,2.0,1.0,1.0,2.0,1.0,,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,4.0,,,1.0,2.0,1.0,2.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,5.0,11103.0,8636.0,15198.0,11820.0,15.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,7910.0,9990.0,,13.2,16.5,5.5,25.2,20.4,26.6,,,,,,,2.0,4.0,4.0,2.0,2.0,4.0,5.0,4.0,4.0,1896.0,1917.0,,114,2,1.0,,,0.932,7222.1
1136,1974,1137,1,40.0,,,910.0,20.0,2.0,778.0,1,4040.0,1.0,3,1,32.0,21.0,9170.0,3,1,1,33.0,2.0,7.0,,,1.0,185.0,46.0,1.0,798.0,2750.0,1.0,3,1,51.0,66.0,9180.0,3,1,283.0,29.0,2.0,199.0,4760.0,1.0,3,1,31.0,18.0,3470.0,3,1,,0.0,1,1,,,,1,1,7.0,5.0,63.0,11.0,0.0,,12.0,0.0,0.0,,1.0,1,1,6.0,2,1.0,4,1.0,,,,2.0,5.0,0.0,0.0,0.0,5.0,0.0,2.0,9.0,6.0,2,1,1,520,6.83,6.98,7.95,3.01,3.08,31.0,0.02,4.04,8.0,4.91,7.86,45.0,3.95,5.88,7.85,3.14,3.59,30.7,0.0,1.0,2.0,,4.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,5.0,2.0,2.0,5.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,,2.0,1.0,38.0,,2.0,2.0,2.0,2.0,,,2.0,1.0,38.0,,2.0,1.0,38.0,,2.0,2.0,,2.0,3.0,2.0,,,,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,3,3.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,6.0,6.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,5.0,1.0,2.0,3.0,2.0,3.0,1.0,4.0,2.0,,2.0,2.0,1.0,1.0,2.0,2.0,1.0,,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,6.0,30841.0,16038.0,42215.0,21952.0,15.0,1.0,0.0,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0,5321.0,4510.0,1710.0,26.9,53.9,9.9,39.7,55.9,30.9,,,,52.3,74.4,42.8,3.0,5.0,6.0,3.0,1.0,,3.0,,,1911.0,1944.0,,114,2,1.0,,,2.3299,7222.1
1137,1974,1138,7,,,1.0,310.0,31.0,2.0,638.0,1,4720.0,1.0,3,1,28.0,16.0,4970.0,3,1,1,21.0,2.0,1.0,40.0,,,171.0,43.0,2.0,937.0,5520.0,1.0,3,1,32.0,24.0,9470.0,3,1,415.0,40.0,2.0,67.0,6230.0,1.0,3,1,44.0,49.0,770.0,3,1,,0.0,1,1,,,,1,1,2.0,2.0,25.0,16.0,12.0,12.0,12.0,3.0,1.0,1.0,1.0,2,1,6.0,2,1.0,1,,1.0,1.0,2.0,3.0,4.0,2.0,0.0,0.0,2.0,0.0,1.0,7.0,,2,1,1,520,3.91,6.06,7.97,3.11,2.44,27.4,2.43,6.62,6.83,3.47,4.93,39.0,3.27,7.84,1.26,3.87,7.61,38.7,1.0,1.0,1.0,,5.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,5.0,2.0,1.0,5.0,1.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,,2.0,2.0,,,2.0,5.0,2.0,2.0,,,2.0,2.0,,,2.0,2.0,,,2.0,2.0,,2.0,2.0,2.0,,,,2.0,2.0,1.0,,2.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2,3.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,3.0,1.0,5.0,2.0,4.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,,1.0,1.0,2.0,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,5.0,18505.0,,25329.0,,15.0,2.0,0.0,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,3311.0,9540.0,410.0,21.6,35.0,9.9,28.7,25.7,30.3,,,,38.2,50.0,32.4,2.0,4.0,3.0,1.0,0.0,1.0,3.0,4.0,5.0,1949.0,1970.0,,114,2,1.0,,,0.932,7222.1
1138,1974,1139,7,,,1.0,394.0,36.0,2.0,448.0,1,4840.0,1.0,3,1,43.0,51.0,6680.0,3,1,1,22.0,2.0,1.0,40.0,,,331.0,42.0,2.0,907.0,5550.0,1.0,3,1,45.0,51.0,6370.0,3,1,482.0,33.0,2.0,779.0,7330.0,1.0,3,1,38.0,37.0,9070.0,3,1,,0.0,1,1,,,,1,1,0.0,2.0,38.0,12.0,,,12.0,1.0,0.0,0.0,1.0,2,1,6.0,2,1.0,1,,2.0,,,3.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,9.0,2.0,2,1,1,520,4.1,7.49,7.52,3.3,3.43,35.6,3.08,7.96,7.93,3.01,2.94,34.5,3.81,7.91,2.53,3.57,5.66,37.5,1.0,1.0,1.0,,5.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,5.0,2.0,1.0,1.0,,2.0,2.0,2.0,,,2.0,7.0,3.0,2.0,,,2.0,2.0,,,2.0,2.0,,,2.0,,3.0,2.0,3.0,2.0,,,,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,2.0,2,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,6.0,7.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,,3.0,5.0,4.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,2.0,,2.0,2.0,1.0,2.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,1.0,1.0,1.0,3.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,6.0,30841.0,4935.0,42215.0,6754.0,15.0,2.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,8.0,3990.0,8490.0,3700.0,61.2,73.9,65.3,42.8,37.4,54.9,,,,58.4,50.1,78.4,2.0,5.0,4.0,0.0,0.0,,4.0,2.0,6.0,1936.0,1958.0,,114,2,1.0,,,0.932,7222.1
1139,1974,1140,2,15.0,,,140.0,78.0,2.0,858.0,1,2200.0,1.0,3,1,74.0,94.0,7870.0,3,1,5,,,,,,,,,,,,0.0,1,1,,,,1,1,281.0,49.0,2.0,347.0,4850.0,1.0,3,1,45.0,55.0,2290.0,3,1,,0.0,1,1,,,,1,1,4.0,0.0,23.0,16.0,12.0,16.0,,3.0,1.0,3.0,,1,1,1.0,2,2.0,1,,1.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,,1.0,2.0,2.0,2,1,1,520,1.95,2.35,7.79,5.59,7.62,67.4,,,,,,,2.62,5.13,7.89,3.84,5.05,47.1,2.0,2.0,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,2.0,2.0,,,2.0,1.0,48.0,,3.0,1.0,2.0,1.0,48.0,,3.0,,,,,,,,,,3.0,2.0,3.0,2.0,,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,2.0,1.0,2.0,2.0,2.0,2,3.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,4.0,2.0,5.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,,2.0,2.0,3.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,5.0,4.0,4935.0,4935.0,6754.0,6754.0,11.0,2.0,0.0,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,1310.0,4510.0,,84.5,99.1,72.2,62.0,73.0,68.1,,,,,,,3.0,3.0,2.0,1.0,0.0,3.0,4.0,3.0,7.0,1951.0,,,114,2,1.0,,,0.466,7222.1
1140,1974,1141,1,39.0,,,331.0,42.0,2.0,907.0,1,5550.0,1.0,3,1,45.0,51.0,6370.0,3,1,5,,,,,,,,,,,,0.0,1,1,,,,1,1,265.0,47.0,1.0,717.0,4810.0,1.0,3,1,47.0,61.0,6990.0,3,1,,0.0,1,1,,,,1,1,2.0,0.0,23.0,15.0,12.0,10.0,,1.0,1.0,0.0,,1,1,3.0,2,3.0,1,,1.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,2,1,1,520,3.08,7.96,7.93,3.01,2.94,34.5,,,,,,,1.86,5.65,8.0,4.21,6.18,49.7,7.0,2.0,,5.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,2.0,1.0,,,2.0,4.0,,,3.0,0.0,4.0,1.0,18.0,,1.0,,,,,,,,,2.0,,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,,2.0,1.0,4.0,3.0,3.0,3,4.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,6.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,4.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,,4.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,4935.0,4935.0,6754.0,6754.0,,3.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0,3700.0,4410.0,,58.4,50.1,78.4,57.8,75.9,54.7,,,,,,,4.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,1951.0,,,114,2,1.0,,,1.3979,7222.1
1141,1974,1142,4,,,,415.0,40.0,2.0,67.0,1,6230.0,1.0,3,1,44.0,49.0,7580.0,3,1,4,25.0,,,,,,,,,,,0.0,1,1,,,,1,1,612.0,26.0,2.0,69.0,6840.0,1.0,3,1,40.0,42.0,380.0,3,1,,0.0,1,1,,,,1,1,8.0,2.0,60.0,8.0,8.0,,,0.0,0.0,,,1,1,3.0,2,2.0,4,1.0,,,,3.0,1.0,0.0,0.0,0.0,1.0,,1.0,9.0,9.0,2,1,1,520,3.27,7.84,1.26,3.87,7.61,38.7,,,,,,,6.63,7.98,4.06,2.58,3.58,27.4,0.0,1.0,2.0,,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,5.0,1.0,1.0,5.0,1.0,2.0,5.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,,2.0,1.0,28.0,,2.0,2.0,2.0,1.0,28.0,,2.0,,,,,,,,,2.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,,1.0,1.0,3.0,2.0,2.0,2,1.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,,,,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,7.0,30841.0,30841.0,42215.0,42215.0,24.0,1.0,0.0,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0,9540.0,7940.0,,28.7,25.7,30.3,42.2,22.9,68.5,,,,,,,1.0,2.0,4.0,1.0,0.0,5.0,2.0,1.0,4.0,1914.0,1939.0,,114,2,1.0,,,0.466,7222.1
1142,1974,1143,6,,,2.0,,,,,1,,0.0,1,1,,,,1,1,5,,,,,,,,,,,,0.0,1,1,,,,1,1,245.0,50.0,1.0,718.0,4920.0,1.0,3,1,49.0,69.0,7070.0,3,1,,0.0,1,1,,,,1,1,1.0,0.0,23.0,16.0,16.0,16.0,,1.0,3.0,3.0,,2,1,5.0,2,1.0,1,,1.0,1.0,1.0,5.0,4.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,,2,1,1,520,,,,,,,,,,,,,1.79,5.17,7.4,4.51,6.69,57.3,5.0,1.0,2.0,,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,2.0,1.0,,1.0,2.0,4.0,,,3.0,2.0,4.0,2.0,,,2.0,,,,,,,,,,3.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,,1.0,1.0,3.0,5.0,2.0,1,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,,3.0,5.0,4.0,2.0,1.0,4.0,1.0,2.0,5.0,,,,,2.0,2.0,2.0,2.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,8.0,1.0,3.0,1234.0,,1689.0,,11.0,1.0,0.0,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,,2190.0,,,,,56.9,78.0,49.6,,,,,,,3.0,3.0,3.0,1.0,1.0,1.0,5.0,4.0,3.0,1951.0,,,114,2,1.0,,,1.8639,7222.1
1143,1974,1144,2,30.0,,,144.0,63.0,2.0,857.0,1,2320.0,1.0,3,1,64.0,91.0,7860.0,3,1,5,,,,,,,,,,,,0.0,1,1,,,,1,1,1.0,57.0,2.0,69.0,120.0,1.0,3,1,53.0,65.0,2670.0,3,1,,0.0,1,1,,,,1,1,5.0,0.0,22.0,16.0,16.0,14.0,,3.0,3.0,2.0,,2,1,3.0,2,2.0,1,,2.0,,,5.0,5.0,0.0,0.0,0.0,5.0,4.0,1.0,2.0,1.0,2,1,1,520,1.9,2.02,8.0,4.99,6.96,62.7,,,,,,,1.42,7.69,7.98,4.76,7.29,60.6,7.0,1.0,1.0,,1.0,3.0,1.0,1.0,1.0,,3.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,,2.0,4.0,,,3.0,0.0,4.0,2.0,,,2.0,,,,,,,,,1.0,,2.0,3.0,,,,,1.0,2.0,2.0,2.0,,1.0,2.0,,2.0,3.0,5.0,3.0,3.0,2,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,5.0,5.0,1.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,5.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,,1.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,5.0,4.0,4935.0,1234.0,6754.0,1689.0,,3.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1320.0,1100.0,,82.5,99.0,65.6,69.3,82.8,74.0,,,,,,,4.0,2.0,7.0,1.0,0.0,8.0,1.0,4.0,1.0,1952.0,,,114,2,1.0,,,2.3299,7222.1
1144,1974,1145,3,,40.0,,502.0,40.0,2.0,69.0,1,7360.0,1.0,3,1,33.0,29.0,2670.0,3,1,1,23.0,2.0,7.0,,,2.0,,,,,,0.0,1,1,,,,1,1,666.0,33.0,2.0,69.0,8730.0,1.0,3,1,38.0,35.0,2670.0,3,1,,0.0,1,1,,,,1,1,8.0,3.0,55.0,11.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,1,1,3.0,2,1.0,1,,2.0,,,2.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,9.0,9.0,2,3,3,15,2.09,8.0,1.0,3.98,6.98,43.0,,,,,,,7.0,8.0,3.52,3.11,5.19,34.1,0.0,1.0,2.0,,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,5.0,1.0,2.0,4.0,2.0,1.0,4.0,2.0,2.0,5.0,1.0,1.0,1.0,2.0,,2.0,2.0,,,2.0,7.0,1.0,2.0,,,2.0,2.0,,,2.0,2.0,,,2.0,2.0,,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,4.0,6.0,4.0,3,5.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,4.0,7.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,5.0,4.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,6.0,30841.0,30841.0,42215.0,42215.0,6.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,8412.0,9740.0,,46.6,34.8,66.4,39.8,32.8,52.0,,,,,,,3.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,1919.0,1942.0,,114,2,1.0,,,1.3979,7222.1
